Mass,Forest,treatment,intensity
369.093956666667,SW,PreFenton,0
597.178585,SW,PreFenton,0
573.10977,SW,PreFenton,0
629.12076,SW,PreFenton,0
363.140979090909,SW,PreFenton,0
507.2082985,SW,PreFenton,2567908
821.22078,SW,PreFenton,0
573.14609,SW,PreFenton,0
508.13074,SW,PreFenton,0
433.110108,SW,PreFenton,0
543.06277,SW,PreFenton,0
563.12873,SW,PreFenton,0
791.2098975,SW,PreFenton,0
377.15667,SW,PreFenton,0
641.229906666667,SW,PreFenton,0
549.16721,SW,PreFenton,0
547.187884,SW,PreFenton,0
533.11493,SW,PreFenton,0
411.24223,SW,PreFenton,0
493.086853333333,SW,PreFenton,0
623.234523333333,SW,PreFenton,0
391.09945,SW,PreFenton,0
462.125325,SW,PreFenton,0
335.134741333333,SW,PreFenton,0
609.255268461538,SW,PreFenton,0
434.141653333333,SW,PreFenton,0
569.07838,SW,PreFenton,0
779.20982,SW,PreFenton,0
655.20932875,SW,PreFenton,0
474.220364,SW,PreFenton,0
649.219714285714,SW,PreFenton,0
585.255353529412,SW,PreFenton,0
389.039535,SW,PreFenton,0
478.120335,SW,PreFenton,0
516.194555,SW,PreFenton,0
412.124926,SW,PreFenton,0
506.1628025,SW,PreFenton,0
397.00485,SW,PreFenton,0
535.09752,SW,PreFenton,0
569.183495,SW,PreFenton,0
524.12574,SW,PreFenton,0
343.11469,SW,PreFenton,0
545.224002727273,SW,PreFenton,0
533.187613333333,SW,PreFenton,0
633.224781875,SW,PreFenton,0
504.18356,SW,PreFenton,0
511.0365775,SW,PreFenton,0
382.125611,SW,PreFenton,0
319.103454285714,SW,PreFenton,0
385.125315714286,SW,PreFenton,0
572.146866666667,SW,PreFenton,0
581.1514,SW,PreFenton,0
765.23085,SW,PreFenton,0
723.2202075,SW,PreFenton,0
555.06282,SW,PreFenton,0
430.10248,SW,PreFenton,0
434.130435,SW,PreFenton,0
565.1081025,SW,PreFenton,0
685.2197825,SW,PreFenton,0
336.093608,SW,PreFenton,0
474.18396,SW,PreFenton,0
669.18841,SW,PreFenton,0
487.094093333333,SW,PreFenton,0
541.213776666667,SW,PreFenton,0
475.16809,SW,PreFenton,0
613.2139,SW,PreFenton,0
559.09401,SW,PreFenton,0
307.067034,SW,PreFenton,0
625.2139575,SW,PreFenton,0
446.097315,SW,PreFenton,0
499.036573333333,SW,PreFenton,0
388.088593333333,SW,PreFenton,0
521.1876075,SW,PreFenton,0
553.10475,SW,PreFenton,0
460.157326666667,SW,PreFenton,0
532.2258325,SW,PreFenton,0
395.130795,SW,PreFenton,0
420.1623325,SW,PreFenton,0
449.09708,SW,PreFenton,0
426.101536666667,SW,PreFenton,0
395.04679,SW,PreFenton,0
465.13621,SW,PreFenton,0
583.115276666667,SW,PreFenton,0
493.083506666667,SW,PreFenton,0
554.13625,SW,PreFenton,0
519.09932,SW,PreFenton,0
557.078404,SW,PreFenton,0
419.1783325,SW,PreFenton,0
557.1148,SW,PreFenton,0
457.02597,SW,PreFenton,0
689.141833333333,SW,PreFenton,0
380.08352,SW,PreFenton,0
643.245548571428,SW,PreFenton,0
538.177765,SW,PreFenton,0
563.1465875,SW,PreFenton,0
402.10419,SW,PreFenton,0
370.0991175,SW,PreFenton,0
659.240474705882,SW,PreFenton,0
595.276018888889,SW,PreFenton,0
398.1205025,SW,PreFenton,0
515.088963333333,SW,PreFenton,0
551.128791666667,SW,PreFenton,0
317.12419,SW,PreFenton,0
465.1726,SW,PreFenton,0
454.15659,SW,PreFenton,0
585.18255,SW,PreFenton,0
599.198175,SW,PreFenton,0
427.072903333333,SW,PreFenton,0
523.203231333333,SW,PreFenton,0
573.21886875,SW,PreFenton,0
600.17808,SW,PreFenton,0
461.097061333333,SW,PreFenton,0
579.12372,SW,PreFenton,0
427.015375,SW,PreFenton,0
447.1732725,SW,PreFenton,0
481.167495,SW,PreFenton,0
583.1304825,SW,PreFenton,0
356.10993,SW,PreFenton,0
567.19313,SW,PreFenton,0
586.162493333333,SW,PreFenton,0
535.133855625,SW,PreFenton,0
393.115163333333,SW,PreFenton,0
609.167235,SW,PreFenton,0
687.235458181818,SW,PreFenton,0
389.156586666667,SW,PreFenton,0
675.235375333333,SW,PreFenton,0
545.187642,SW,PreFenton,0
400.088526666667,SW,PreFenton,0
611.271052307692,SW,PreFenton,0
502.215268181818,SW,PreFenton,0
587.234578181818,SW,PreFenton,0
309.082691666667,SW,PreFenton,0
583.094055,SW,PreFenton,0
807.241489166667,SW,PreFenton,0
639.14159,SW,PreFenton,0
569.208698235294,SW,PreFenton,0
691.230335,SW,PreFenton,0
446.14156,SW,PreFenton,0
367.216001111111,SW,PreFenton,0
761.19934,SW,PreFenton,0
598.162535,SW,PreFenton,0
559.166803333333,SW,PreFenton,0
362.193276666667,SW,PreFenton,0
557.099465,SW,PreFenton,0
449.202780909091,SW,PreFenton,2324654
421.207907894737,SW,PreFenton,1752658
559.203312857143,SW,PreFenton,0
619.209122,SW,PreFenton,0
793.225888888889,SW,PreFenton,0
601.213763333333,SW,PreFenton,0
571.13055,SW,PreFenton,0
487.204582142857,SW,PreFenton,0
479.15177,SW,PreFenton,0
611.198313333333,SW,PreFenton,0
535.130445,SW,PreFenton,0
545.114864,SW,PreFenton,0
404.119852857143,SW,PreFenton,0
537.1097825,SW,PreFenton,0
370.077985,SW,PreFenton,0
449.06064,SW,PreFenton,0
433.14645,SW,PreFenton,0
367.160958636364,SW,PreFenton,2146644.66666667
503.199446,SW,PreFenton,0
717.17324,SW,PreFenton,0
451.182033888889,SW,PreFenton,0
533.151163333333,SW,PreFenton,0
640.220698571429,SW,PreFenton,0
542.136316666667,SW,PreFenton,0
446.177964285714,SW,PreFenton,0
545.099576666667,SW,PreFenton,2072446
360.093661666667,SW,PreFenton,0
366.140584375,SW,PreFenton,4510904.33333333
317.051444,SW,PreFenton,0
371.109704,SW,PreFenton,0
557.260436666667,SW,PreFenton,1791757
533.118222,SW,PreFenton,0
543.135526666667,SW,PreFenton,0
551.125375,SW,PreFenton,0
597.182565,SW,PreFenton,0
761.23579,SW,PreFenton,0
519.13553,SW,PreFenton,0
545.151275,SW,PreFenton,0
521.151235,SW,PreFenton,0
611.234589,SW,PreFenton,0
417.03108,SW,PreFenton,0
374.10927,SW,PreFenton,0
443.3014125,SW,PreFenton,0
481.192640625,SW,PreFenton,0
387.0205125,SW,PreFenton,0
372.09361,SW,PreFenton,0
701.21477,SW,PreFenton,0
449.1413975,SW,PreFenton,0
484.1308,SW,PreFenton,0
376.13622,SW,PreFenton,0
635.20409,SW,PreFenton,0
538.141393333333,SW,PreFenton,0
352.088528,SW,PreFenton,0
557.208734285714,SW,PreFenton,0
469.026074,SW,PreFenton,0
476.15224,SW,PreFenton,0
436.109584,SW,PreFenton,0
595.15168,SW,PreFenton,0
572.18316,SW,PreFenton,0
556.188253846154,SW,PreFenton,0
475.2046,SW,PreFenton,0
463.076314,SW,PreFenton,0
531.135571666667,SW,PreFenton,0
451.072956,SW,PreFenton,0
703.230345384615,SW,PreFenton,0
503.0678575,SW,PreFenton,0
537.18250625,SW,PreFenton,0
466.120245,SW,PreFenton,0
617.229883125,SW,PreFenton,0
567.120276666667,SW,PreFenton,0
321.046276,SW,PreFenton,0
571.166865,SW,PreFenton,0
599.234647,SW,PreFenton,0
451.1569525,SW,PreFenton,0
362.156925,SW,PreFenton,0
378.140605833333,SW,PreFenton,0
517.11993,SW,PreFenton,0
577.16223,SW,PreFenton,0
531.208306,SW,PreFenton,0
583.166896666667,SW,PreFenton,0
517.083552,SW,PreFenton,0
589.125826666667,SW,PreFenton,0
359.02563,SW,PreFenton,0
507.099166666667,SW,PreFenton,0
503.213351904762,SW,PreFenton,2001537
515.198076363636,SW,PreFenton,0
387.104645,SW,PreFenton,0
531.09914,SW,PreFenton,0
529.229040454546,SW,PreFenton,1837269
350.109272222222,SW,PreFenton,0
749.19946,SW,PreFenton,0
376.124935555556,SW,PreFenton,0
709.204526666667,SW,PreFenton,0
423.125673333333,SW,PreFenton,0
747.220145,SW,PreFenton,0
450.125275,SW,PreFenton,0
404.13107,SW,PreFenton,0
823.236264166667,SW,PreFenton,0
491.104292,SW,PreFenton,0
685.183445,SW,PreFenton,0
717.20957,SW,PreFenton,0
401.093702,SW,PreFenton,0
494.15154375,SW,PreFenton,0
390.104208,SW,PreFenton,0
466.15659,SW,PreFenton,0
419.0467,SW,PreFenton,0
396.151151111111,SW,PreFenton,0
401.120245,SW,PreFenton,0
402.11541,SW,PreFenton,0
406.135467272727,SW,PreFenton,0
374.193283333333,SW,PreFenton,0
436.146038571429,SW,PreFenton,0
473.225304117647,SW,PreFenton,0
349.150407272727,SW,PreFenton,2595150.66666667
505.192651764706,SW,PreFenton,1756394.5
392.0834525,SW,PreFenton,0
403.14704125,SW,PreFenton,0
549.113193333333,SW,PreFenton,0
565.141066666667,SW,PreFenton,0
497.07838,SW,PreFenton,0
372.104898,SW,PreFenton,0
410.094,SW,PreFenton,0
495.208262222222,SW,PreFenton,0
539.198119285714,SW,PreFenton,0
387.114418333333,SW,PreFenton,0
531.171902857143,SW,PreFenton,0
597.255326842105,SW,PreFenton,0
751.21516625,SW,PreFenton,0
521.1148625,SW,PreFenton,0
391.135832857143,SW,PreFenton,0
553.177470714286,SW,PreFenton,0
585.218956923077,SW,PreFenton,0
501.05223,SW,PreFenton,0
641.193402727273,SW,PreFenton,0
605.193444166667,SW,PreFenton,1509940
463.07296,SW,PreFenton,0
375.104603333333,SW,PreFenton,0
511.203175,SW,PreFenton,0
517.192678,SW,PreFenton,0
519.17196,SW,PreFenton,0
505.156285714286,SW,PreFenton,0
613.125885,SW,PreFenton,0
514.14133,SW,PreFenton,0
373.125320909091,SW,PreFenton,0
440.140966666667,SW,PreFenton,0
420.114772,SW,PreFenton,0
417.11517,SW,PreFenton,0
537.146172222222,SW,PreFenton,0
421.146425,SW,PreFenton,0
373.04466,SW,PreFenton,0
517.156253333333,SW,PreFenton,1613535.5
490.167849,SW,PreFenton,0
569.15119,SW,PreFenton,0
763.215011111111,SW,PreFenton,0
454.120196,SW,PreFenton,0
587.110153333333,SW,PreFenton,0
583.239683333333,SW,PreFenton,0
408.151127857143,SW,PreFenton,0
731.188768333333,SW,PreFenton,0
609.218917777778,SW,PreFenton,0
444.162338,SW,PreFenton,0
445.1576325,SW,PreFenton,0
317.087784444444,SW,PreFenton,1467724.5
557.15118,SW,PreFenton,0
701.178368,SW,PreFenton,0
363.202452380952,SW,PreFenton,2925150.33333333
526.177748571429,SW,PreFenton,0
407.16716,SW,PreFenton,0
459.041682,SW,PreFenton,0
554.172655,SW,PreFenton,0
570.167634,SW,PreFenton,0
661.146854,SW,PreFenton,0
524.162105,SW,PreFenton,0
489.183809166667,SW,PreFenton,0
627.21428,SW,PreFenton,0
665.178295,SW,PreFenton,0
496.130774,SW,PreFenton,0
333.046313333333,SW,PreFenton,0
551.161775714286,SW,PreFenton,0
671.167705,SW,PreFenton,0
510.146401428571,SW,PreFenton,0
561.130844,SW,PreFenton,0
571.203255454546,SW,PreFenton,0
531.193002,SW,PreFenton,0
416.131112,SW,PreFenton,0
601.12578800000006,SW,PreFenton,0
421.0623675,SW,PreFenton,0
409.062358,SW,PreFenton,0
368.11985,SW,PreFenton,0
611.14652,SW,PreFenton,0
412.10965,SW,PreFenton,0
439.07296,SW,PreFenton,0
599.219316666667,SW,PreFenton,0
543.208354666667,SW,PreFenton,0
425.166379444444,SW,PreFenton,0
571.239621,SW,PreFenton,0
459.209671111111,SW,PreFenton,0
529.083535,SW,PreFenton,0
409.171474090909,SW,PreFenton,2117280.66666667
390.151816,SW,PreFenton,0
507.171942352941,SW,PreFenton,1995832
499.203176428571,SW,PreFenton,0
655.1728825,SW,PreFenton,0
543.171961428571,SW,PreFenton,0
493.192679230769,SW,PreFenton,0
589.198543157895,SW,PreFenton,1838427
595.239631904762,SW,PreFenton,1677598
341.072545,SW,PreFenton,0
353.145308461538,SW,PreFenton,0
526.14139,SW,PreFenton,0
597.203692666667,SW,PreFenton,0
430.146716666667,SW,PreFenton,0
503.14063,SW,PreFenton,0
611.18297,SW,PreFenton,0
343.030688,SW,PreFenton,1723220.66666667
406.099093333333,SW,PreFenton,0
503.104255,SW,PreFenton,0
687.162692,SW,PreFenton,0
597.218974,SW,PreFenton,0
631.13644,SW,PreFenton,0
480.135882,SW,PreFenton,0
364.088541666667,SW,PreFenton,0
695.188711666667,SW,PreFenton,0
379.051838,SW,PreFenton,0
418.183129,SW,PreFenton,0
557.18762,SW,PreFenton,0
447.081398571429,SW,PreFenton,0
533.172308333333,SW,PreFenton,0
629.22994,SW,PreFenton,0
361.041273333333,SW,PreFenton,0
399.150738,SW,PreFenton,0
482.151552,SW,PreFenton,0
469.2840545,SW,PreFenton,0
339.0569,SW,PreFenton,0
389.03618,SW,PreFenton,0
581.172402857143,SW,PreFenton,0
452.140936666667,SW,PreFenton,0
374.120521666667,SW,PreFenton,0
457.317074285714,SW,PreFenton,0
435.187154285714,SW,PreFenton,2055856.66666667
405.11514,SW,PreFenton,0
479.177018888889,SW,PreFenton,0
461.057265,SW,PreFenton,0
361.125286,SW,PreFenton,0
377.120195,SW,PreFenton,0
705.173241666667,SW,PreFenton,0
529.156344444444,SW,PreFenton,1724417
407.228636842105,SW,PreFenton,0
391.05182,SW,PreFenton,0
375.140966363636,SW,PreFenton,0
362.109283636364,SW,PreFenton,0
461.188895454546,SW,PreFenton,0
485.278993333333,SW,PreFenton,0
429.031128333333,SW,PreFenton,0
491.177009166667,SW,PreFenton,0
339.129680769231,SW,PreFenton,0
376.08856,SW,PreFenton,0
621.188343333333,SW,PreFenton,0
643.136323333333,SW,PreFenton,0
432.162395833333,SW,PreFenton,0
625.162166842105,SW,PreFenton,0
418.146721666667,SW,PreFenton,0
651.199025,SW,PreFenton,0
424.146046363636,SW,PreFenton,0
509.187534666667,SW,PreFenton,0
581.13599625,SW,PreFenton,0
426.125308333333,SW,PreFenton,0
733.204678571429,SW,PreFenton,0
507.135531,SW,PreFenton,0
597.130862,SW,PreFenton,0
404.203848333333,SW,PreFenton,0
431.086513076923,SW,PreFenton,0
556.15185,SW,PreFenton,0
477.161365,SW,PreFenton,0
475.072911428571,SW,PreFenton,0
468.135878333333,SW,PreFenton,0
627.141486666667,SW,PreFenton,0
540.156991666667,SW,PreFenton,0
375.060295,SW,PreFenton,0
569.224023181818,SW,PreFenton,1567483.33333333
391.055195,SW,PreFenton,0
527.089025,SW,PreFenton,1922556
645.224888947368,SW,PreFenton,0
605.157131666667,SW,PreFenton,0
419.050111666667,SW,PreFenton,0
528.157005,SW,PreFenton,0
477.08862800000003,SW,PreFenton,0
527.198100588235,SW,PreFenton,0
325.114005555556,SW,PreFenton,0
569.187619166667,SW,PreFenton,0
481.08351,SW,PreFenton,0
417.162691176471,SW,PreFenton,1740626.5
399.078026666667,SW,PreFenton,0
512.162067777778,SW,PreFenton,0
529.192700666667,SW,PreFenton,0
661.219632777778,SW,PreFenton,0
397.06236,SW,PreFenton,0
663.162625,SW,PreFenton,0
469.083542,SW,PreFenton,0
424.10966,SW,PreFenton,0
422.130378888889,SW,PreFenton,0
433.062403333333,SW,PreFenton,0
498.146421666667,SW,PreFenton,0
392.119842666667,SW,PreFenton,0
394.135500588235,SW,PreFenton,0
603.141436666667,SW,PreFenton,0
719.18885,SW,PreFenton,0
501.182444375,SW,PreFenton,0
449.166437692308,SW,PreFenton,0
501.08859875,SW,PreFenton,0
555.193035294118,SW,PreFenton,0
319.067048888889,SW,PreFenton,0
369.140220666667,SW,PreFenton,1851204
435.12568875,SW,PreFenton,0
571.115206666667,SW,PreFenton,0
705.209642666667,SW,PreFenton,0
687.1990275,SW,PreFenton,0
433.06577,SW,PreFenton,0
635.16772,SW,PreFenton,0
673.14707,SW,PreFenton,0
525.182493125,SW,PreFenton,0
333.082724444444,SW,PreFenton,0
382.135529444444,SW,PreFenton,8510741.66666667
463.182066428571,SW,PreFenton,0
643.209175,SW,PreFenton,0
489.161347692308,SW,PreFenton,0
633.152103333333,SW,PreFenton,0
404.167452,SW,PreFenton,0
515.17702,SW,PreFenton,0
421.065743333333,SW,PreFenton,0
389.120255,SW,PreFenton,0
558.16747,SW,PreFenton,0
398.130401428571,SW,PreFenton,0
347.061985714286,SW,PreFenton,0
401.075910714286,SW,PreFenton,0
509.114824,SW,PreFenton,0
415.109346666667,SW,PreFenton,0
542.172646666667,SW,PreFenton,0
517.177356666667,SW,PreFenton,0
693.173073333333,SW,PreFenton,0
707.188905,SW,PreFenton,0
435.078011666667,SW,PreFenton,0
691.157515,SW,PreFenton,0
693.20945,SW,PreFenton,1710382
473.057251666667,SW,PreFenton,0
575.182907142857,SW,PreFenton,0
567.156704545455,SW,PreFenton,0
465.088588333333,SW,PreFenton,0
541.104667222222,SW,PreFenton,0
463.145720666667,SW,PreFenton,0
435.081381666667,SW,PreFenton,0
721.204429166667,SW,PreFenton,0
385.135141666667,SW,PreFenton,0
387.060292727273,SW,PreFenton,0
553.141031,SW,PreFenton,0
335.098374615385,SW,PreFenton,0
657.151984166667,SW,PreFenton,0
525.10972,SW,PreFenton,0
447.078035714286,SW,PreFenton,0
366.104194285714,SW,PreFenton,0
363.056915714286,SW,PreFenton,0
597.167270666667,SW,PreFenton,0
367.051821666667,SW,PreFenton,0
408.114725555556,SW,PreFenton,0
703.193911875,SW,PreFenton,0
431.04674125,SW,PreFenton,0
349.114036315789,SW,PreFenton,1510127
410.130378888889,SW,PreFenton,0
657.188398125,SW,PreFenton,0
559.115225294118,SW,PreFenton,0
403.055181666667,SW,PreFenton,0
523.130475555556,SW,PreFenton,0
376.17255125,SW,PreFenton,0
497.1875855,SW,PreFenton,0
511.094121428571,SW,PreFenton,0
591.17781,SW,PreFenton,0
407.130707777778,SW,PreFenton,0
585.13083,SW,PreFenton,0
499.094085,SW,PreFenton,0
641.157034,SW,PreFenton,0
355.124593076923,SW,PreFenton,1840318
403.135869411765,SW,PreFenton,0
417.070844,SW,PreFenton,0
327.093281666667,SW,PreFenton,0
380.119854545454,SW,PreFenton,0
419.086461764706,SW,PreFenton,0
681.209574285714,SW,PreFenton,0
615.141444545455,SW,PreFenton,0
569.135907272727,SW,PreFenton,0
689.178290909091,SW,PreFenton,0
433.171536842105,SW,PreFenton,1988450
673.183352666667,SW,PreFenton,0
323.061966666667,SW,PreFenton,0
405.067481428571,SW,PreFenton,0
389.075918,SW,PreFenton,0
583.151605833333,SW,PreFenton,0
394.099088571429,SW,PreFenton,0
378.104194166667,SW,PreFenton,0
325.077635,SW,PreFenton,0
423.07802,SW,PreFenton,0
393.067483333333,SW,PreFenton,0
613.162184285714,SW,PreFenton,0
645.15211625,SW,PreFenton,0
390.1882025,SW,PreFenton,0
441.08858,SW,PreFenton,0
529.104641428571,SW,PreFenton,0
539.125430555555,SW,PreFenton,0
487.166796,SW,PreFenton,0
349.077632,SW,PreFenton,0
555.120303684211,SW,PreFenton,0
495.099209230769,SW,PreFenton,0
675.198976315789,SW,PreFenton,2087924
451.145672941176,SW,PreFenton,0
503.125331666667,SW,PreFenton,0
405.07084,SW,PreFenton,0
437.141344444444,SW,PreFenton,0
539.161797692308,SW,PreFenton,0
335.061965555556,SW,PreFenton,0
377.0725525,SW,PreFenton,0
575.14656,SW,PreFenton,0
533.135935,SW,PreFenton,0
555.15663125,SW,PreFenton,0
443.104216666667,SW,PreFenton,0
473.151176666667,SW,PreFenton,1680278
443.1406275,SW,PreFenton,1932634.66666667
675.16259875,SW,PreFenton,0
691.193881428571,SW,PreFenton,0
543.120336666667,SW,PreFenton,0
371.119508333333,SW,PreFenton,0
396.114745,SW,PreFenton,0
501.109748333333,SW,PreFenton,0
629.157155833333,SW,PreFenton,0
453.088594166667,SW,PreFenton,0
599.14654,SW,PreFenton,0
371.083131666667,SW,PreFenton,0
419.130747857143,SW,PreFenton,0
471.099113333333,SW,PreFenton,0
473.114823333333,SW,PreFenton,0
573.13091,SW,PreFenton,0
381.06746375,SW,PreFenton,0
411.07801875,SW,PreFenton,0
619.17279,SW,PreFenton,0
649.183327857143,SW,PreFenton,1592040.5
439.156938333333,SW,PreFenton,0
531.120296666667,SW,PreFenton,0
547.151581666667,SW,PreFenton,0
617.157155,SW,PreFenton,0
587.146566666667,SW,PreFenton,0
407.08311,SW,PreFenton,0
647.167679166667,SW,PreFenton,0
437.093658333333,SW,PreFenton,0
483.099137777778,SW,PreFenton,0
571.151586875,SW,PreFenton,0
459.13553125,SW,PreFenton,0
489.146106666667,SW,PreFenton,0
451.10931,SW,PreFenton,0
413.09365,SW,PreFenton,0
527.125365,SW,PreFenton,0
351.093292777778,SW,PreFenton,1583852
467.104258461539,SW,PreFenton,0
545.135948,SW,PreFenton,0
385.098768333333,SW,PreFenton,0
395.0831075,SW,PreFenton,0
531.1566525,SW,PreFenton,1755044.33333333
337.077636923077,SW,PreFenton,0
379.088234666667,SW,PreFenton,1654259.5
513.109665294118,SW,PreFenton,0
557.135908571429,SW,PreFenton,0
383.083138333333,SW,PreFenton,0
455.104239166667,SW,PreFenton,0
367.088203333333,SW,PreFenton,0
425.093664166667,SW,PreFenton,0
353.072558333333,SW,PreFenton,0
369.103856470588,SW,PreFenton,1957227.33333333
457.119888666667,SW,PreFenton,2152440
485.114835833333,SW,PreFenton,0
487.130434,SW,PreFenton,2206007
399.114416,SW,PreFenton,1978910.5
357.1038525,SW,PreFenton,1585485
312.156495,SW,PreFenton,0
309.0252,SW,PreFenton,0
327.01467,SW,PreFenton,0
315.014645,SW,PreFenton,0
333.191881578947,SW,PreFenton,2737157
317.139448421053,SW,PreFenton,1675478
350.999375,SW,PreFenton,0
567.187213333333,SW,PreFenton,0
307.082336666667,SW,PreFenton,1686699
315.087403333333,SW,PreFenton,1837093.66666667
349.1405275,SW,PreFenton,0
348.10883,SW,PreFenton,0
617.07855,SW,PreFenton,0
353.103074285714,SW,PreFenton,1803073.33333333
307.04596,SW,PreFenton,1671760.33333333
367.15519,SW,PreFenton,0
335.088415,SW,PreFenton,0
363.083375,SW,PreFenton,0
629.1149875,SW,PreFenton,0
597.124876666667,SW,PreFenton,0
363.08742,SW,PreFenton,0
555.041715,SW,PreFenton,0
633.2191,SW,PreFenton,0
332.146338333333,SW,PreFenton,1471821.5
435.259920625,SW,PreFenton,2368340.33333333
339.0874,SW,PreFenton,1584231.33333333
388.154762222222,SW,PreFenton,0
440.083375,SW,PreFenton,0
585.27064,SW,PreFenton,0
530.24652,SW,PreFenton,0
358.093225,SW,PreFenton,0
400.1248875,SW,PreFenton,0
478.099135,SW,PreFenton,0
315.05105,SW,PreFenton,1694794.66666667
481.186822,SW,PreFenton,0
375.05111,SW,PreFenton,0
319.155100952381,SW,PreFenton,2117959.66666667
419.040918,SW,PreFenton,0
363.05105,SW,PreFenton,0
414.04671,SW,PreFenton,0
587.249783076923,SW,PreFenton,0
346.05684,SW,PreFenton,0
363.156178181818,SW,PreFenton,1694796
398.051735,SW,PreFenton,0
327.1635475,SW,PreFenton,0
498.220435384615,SW,PreFenton,0
388.228282142857,SW,PreFenton,0
432.130065,SW,PreFenton,0
451.270114117647,SW,PreFenton,2000875
395.1864825,SW,PreFenton,0
635.198265,SW,PreFenton,0
317.030262,SW,PreFenton,1772001.33333333
458.072895,SW,PreFenton,0
411.217681818182,SW,PreFenton,0
525.306896153846,SW,PreFenton,1718064.5
358.217727142857,SW,PreFenton,0
409.12525,SW,PreFenton,0
515.249781904762,SW,PreFenton,2036224.66666667
333.14560875,SW,PreFenton,0
416.223155333333,SW,PreFenton,0
428.223196363636,SW,PreFenton,0
341.20818375,SW,PreFenton,0
467.13476000000003,SW,PreFenton,1938112.33333333
378.0466925,SW,PreFenton,0
406.04155,SW,PreFenton,0
374.20854,SW,PreFenton,0
585.052265,SW,PreFenton,0
327.05099,SW,PreFenton,1942011.66666667
331.00956,SW,PreFenton,1501272
397.202056428571,SW,PreFenton,0
377.066707142857,SW,PreFenton,2063605
405.09399,SW,PreFenton,0
348.072493333333,SW,PreFenton,0
317.10305,SW,PreFenton,1980653.33333333
603.26313,SW,PreFenton,0
407.109545,SW,PreFenton,0
352.067396666667,SW,PreFenton,0
426.104273333333,SW,PreFenton,0
386.051745,SW,PreFenton,0
381.094013333333,SW,PreFenton,0
335.004485,SW,PreFenton,1583816.5
503.249775294118,SW,PreFenton,2274731.33333333
523.088261666667,SW,PreFenton,2051185
398.088135,SW,PreFenton,0
393.098025714286,SW,PreFenton,2104380
621.218906666667,SW,PreFenton,0
615.099165,SW,PreFenton,0
423.144991666667,SW,PreFenton,0
415.270132352941,SW,PreFenton,1862486
377.13546,SW,PreFenton,0
396.141240833333,SW,PreFenton,1769814.5
366.11947,SW,PreFenton,0
495.20248,SW,PreFenton,0
317.196957777778,SW,PreFenton,2540967.66666667
316.1878,SW,PreFenton,2388396.33333333
418.04153,SW,PreFenton,0
425.233371666667,SW,PreFenton,0
409.004816666667,SW,PreFenton,1721022
395.109615,SW,PreFenton,0
423.060274,SW,PreFenton,0
314.172151176471,SW,PreFenton,1512383.66666667
479.061956666667,SW,PreFenton,2056261
555.281148888889,SW,PreFenton,1955973
428.062275,SW,PreFenton,0
601.229033,SW,PreFenton,1557371
539.228676666667,SW,PreFenton,0
370.05682,SW,PreFenton,0
414.224571428571,SW,PreFenton,0
553.062316666667,SW,PreFenton,0
629.18766,SW,PreFenton,0
315.119761428571,SW,PreFenton,1670400.33333333
549.149496875,SW,PreFenton,0
555.078064444445,SW,PreFenton,1722930.66666667
683.255855,SW,PreFenton,0
501.220244285714,SW,PreFenton,0
377.030355,SW,PreFenton,0
400.10382,SW,PreFenton,0
358.056855,SW,PreFenton,0
352.103816,SW,PreFenton,1607290.5
378.130676,SW,PreFenton,1721160.5
391.114716666667,SW,PreFenton,0
323.13474625,SW,PreFenton,0
385.259582,SW,PreFenton,0
569.202845,SW,PreFenton,0
527.286202777778,SW,PreFenton,1799339.33333333
414.0830375,SW,PreFenton,0
367.118712857143,SW,PreFenton,1795825.66666667
339.051016666667,SW,PreFenton,1751236.5
451.13979,SW,PreFenton,0
525.249398571429,SW,PreFenton,0
523.124663333333,SW,PreFenton,0
446.10922,SW,PreFenton,0
467.207582222222,SW,PreFenton,0
341.139455454546,SW,PreFenton,1976819.5
509.108971666667,SW,PreFenton,1900118.5
619.203278333333,SW,PreFenton,0
339.217698,SW,PreFenton,2212743.66666667
412.06738,SW,PreFenton,0
603.244656,SW,PreFenton,1524164.5
453.15553,SW,PreFenton,0
446.07296,SW,PreFenton,0
489.234087368421,SW,PreFenton,2225412
349.104115,SW,PreFenton,0
421.092892,SW,PreFenton,2096439.5
531.281104,SW,PreFenton,2234108.33333333
414.9943,SW,PreFenton,0
621.146153333333,SW,PreFenton,0
421.00483,SW,PreFenton,0
603.09921,SW,PreFenton,0
463.06707,SW,PreFenton,0
390.239827777778,SW,PreFenton,0
409.12931,SW,PreFenton,1928772.5
485.275634375,SW,PreFenton,2254874
323.186393157895,SW,PreFenton,2585793.33333333
567.07815,SW,PreFenton,0
327.087392857143,SW,PreFenton,2102018.66666667
444.093455,SW,PreFenton,0
453.191887,SW,PreFenton,0
424.088522857143,SW,PreFenton,1695570.5
392.149687777778,SW,PreFenton,1770326
577.04708,SW,PreFenton,0
402.04669,SW,PreFenton,0
349.186801904762,SW,PreFenton,5955929.66666667
396.13002,SW,PreFenton,1664565.5
334.177227272727,SW,PreFenton,1500302
573.052233333333,SW,PreFenton,0
362.051766,SW,PreFenton,1655557.5
415.249035384615,SW,PreFenton,0
428.09873,SW,PreFenton,0
364.1514,SW,PreFenton,0
375.192551428571,SW,PreFenton,0
406.162,SW,PreFenton,1832750
563.165182666667,SW,PreFenton,0
448.088496666667,SW,PreFenton,0
