Mass,Forest,treatment,intensity
711.2026,HW,PostFentonGoethite,0
715.1937,HW,PostFentonGoethite,0
717.1369,HW,PostFentonGoethite,0
717.2461,HW,PostFentonGoethite,1511418.5
719.2615,HW,PostFentonGoethite,0
719.2621,HW,PostFentonGoethite,0
721.1316,HW,PostFentonGoethite,0
721.2411,HW,PostFentonGoethite,0
723.239,HW,PostFentonGoethite,0
725.2185,HW,PostFentonGoethite,0
729.246,HW,PostFentonGoethite,1824166.5
731.1525,HW,PostFentonGoethite,2590799
731.2251,HW,PostFentonGoethite,1729451.33333333
731.2255,HW,PostFentonGoethite,0
733.2775,HW,PostFentonGoethite,0
735.1477,HW,PostFentonGoethite,0
735.2565,HW,PostFentonGoethite,0
745.1684,HW,PostFentonGoethite,0
745.2773,HW,PostFentonGoethite,0
745.2778,HW,PostFentonGoethite,0
747.2567,HW,PostFentonGoethite,0
747.2929,HW,PostFentonGoethite,0
747.2934,HW,PostFentonGoethite,0
749.163,HW,PostFentonGoethite,1624102.5
749.1635,HW,PostFentonGoethite,0
749.2358,HW,PostFentonGoethite,1501972.5
757.2044,HW,PostFentonGoethite,0
758.2049,HW,PostFentonGoethite,0
759.2569,HW,PostFentonGoethite,0
761.2723,HW,PostFentonGoethite,1574931.5
763.1787,HW,PostFentonGoethite,0
763.2515,HW,PostFentonGoethite,0
763.2881,HW,PostFentonGoethite,0
775.2885,HW,PostFentonGoethite,0
777.2313,HW,PostFentonGoethite,0
779.2467,HW,PostFentonGoethite,0
781.2258,HW,PostFentonGoethite,0
787.2152,HW,PostFentonGoethite,2045062.66666667
791.2469,HW,PostFentonGoethite,0
795.2418,HW,PostFentonGoethite,0
809.2575,HW,PostFentonGoethite,0
811.3108,HW,PostFentonGoethite,0
819.2052,HW,PostFentonGoethite,0
819.2423,HW,PostFentonGoethite,0
819.2784,HW,PostFentonGoethite,0
827.2681,HW,PostFentonGoethite,0
841.2474,HW,PostFentonGoethite,0
853.2115,HW,PostFentonGoethite,0
861.2889,HW,PostFentonGoethite,0
867.2629,HW,PostFentonGoethite,0
867.2634,HW,PostFentonGoethite,0
909.2742,HW,PostFentonGoethite,0
909.3106,HW,PostFentonGoethite,0
910.6131,HW,PostFentonGoethite,0
921.2007,HW,PostFentonGoethite,0
923.3259,HW,PostFentonGoethite,0
965.3358,HW,PostFentonGoethite,0
966.3398,HW,PostFentonGoethite,0
971.3125,HW,PostFentonGoethite,0
303.0722,HW,PostFentonGoethite,0
328.115,HW,PostFentonGoethite,1870472.33333333
319.1398,HW,PostFentonGoethite,1824834.66666667
358.078,HW,PostFentonGoethite,0
331.0307,HW,PostFentonGoethite,0
597.0732,HW,PostFentonGoethite,0
631.2456,HW,PostFentonGoethite,2833438
737.1994,HW,PostFentonGoethite,0
747.1834,HW,PostFentonGoethite,0
733.241,HW,PostFentonGoethite,0
601.2349,HW,PostFentonGoethite,3180931.66666667
365.0362,HW,PostFentonGoethite,0
311.062,HW,PostFentonGoethite,0
658.1836,HW,PostFentonGoethite,0
331.1147,HW,PostFentonGoethite,0
593.1393,HW,PostFentonGoethite,0
355.1148,HW,PostFentonGoethite,0
659.1313,HW,PostFentonGoethite,0
344.11,HW,PostFentonGoethite,1713708.5
705.246,HW,PostFentonGoethite,0
609.1343,HW,PostFentonGoethite,0
567.1676,HW,PostFentonGoethite,0
642.2364,HW,PostFentonGoethite,0
456.1358,HW,PostFentonGoethite,0
599.1619,HW,PostFentonGoethite,0
330.1307,HW,PostFentonGoethite,2371826.66666667
587.2193,HW,PostFentonGoethite,2969849
644.2042,HW,PostFentonGoethite,0
605.1877,HW,PostFentonGoethite,0
438.1616,HW,PostFentonGoethite,2568700
547.1668,HW,PostFentonGoethite,0
416.0835,HW,PostFentonGoethite,0
547.094,HW,PostFentonGoethite,0
547.2032,HW,PostFentonGoethite,0
356.0987,HW,PostFentonGoethite,0
571.0941,HW,PostFentonGoethite,0
444.1735,HW,PostFentonGoethite,2285047.66666667
541.0473,HW,PostFentonGoethite,0
514.2153,HW,PostFentonGoethite,1897988
311.0984,HW,PostFentonGoethite,0
371.146,HW,PostFentonGoethite,2011361.33333333
789.2308,HW,PostFentonGoethite,0
584.1832,HW,PostFentonGoethite,0
422.0941,HW,PostFentonGoethite,0
373.089,HW,PostFentonGoethite,0
545.2087,HW,PostFentonGoethite,0
341.015,HW,PostFentonGoethite,0
339.1602,HW,PostFentonGoethite,1671592
567.0628,HW,PostFentonGoethite,0
411.348,HW,PostFentonGoethite,2209084.5
777.2308,HW,PostFentonGoethite,1583838.5
613.1775,HW,PostFentonGoethite,0
625.1986,HW,PostFentonGoethite,0
386.0729,HW,PostFentonGoethite,0
347.1096,HW,PostFentonGoethite,0
456.1735,HW,PostFentonGoethite,1778903.33333333
839.2315,HW,PostFentonGoethite,0
416.1198,HW,PostFentonGoethite,0
392.1675,HW,PostFentonGoethite,0
547.1305,HW,PostFentonGoethite,0
470.1892,HW,PostFentonGoethite,2472745
595.1879,HW,PostFentonGoethite,0
462.1366,HW,PostFentonGoethite,0
500.162,HW,PostFentonGoethite,0
507.1944,HW,PostFentonGoethite,1875638.5
569.0995,HW,PostFentonGoethite,0
563.1619,HW,PostFentonGoethite,0
414.0678,HW,PostFentonGoethite,0
623.1983,HW,PostFentonGoethite,0
583.2761,HW,PostFentonGoethite,2791694
573.1825,HW,PostFentonGoethite,0
509.1623,HW,PostFentonGoethite,0
421.11,HW,PostFentonGoethite,0
805.226,HW,PostFentonGoethite,1789770
464.141,HW,PostFentonGoethite,0
348.0936,HW,PostFentonGoethite,2016926.66666667
519.2083,HW,PostFentonGoethite,0
581.1149,HW,PostFentonGoethite,0
390.1154,HW,PostFentonGoethite,0
378.1518,HW,PostFentonGoethite,0
533.224,HW,PostFentonGoethite,0
729.2098,HW,PostFentonGoethite,0
610.2103,HW,PostFentonGoethite,1558070
462.173,HW,PostFentonGoethite,0
559.1305,HW,PostFentonGoethite,0
595.1187,HW,PostFentonGoethite,0
545.0783,HW,PostFentonGoethite,0
553.047,HW,PostFentonGoethite,0
489.0523,HW,PostFentonGoethite,0
500.1997,HW,PostFentonGoethite,1726519.66666667
357.1304,HW,PostFentonGoethite,1954731.33333333
609.1825,HW,PostFentonGoethite,0
487.0364,HW,PostFentonGoethite,0
505.1788,HW,PostFentonGoethite,0
369.094,HW,PostFentonGoethite,0
597.1786,HW,PostFentonGoethite,0
573.1098,HW,PostFentonGoethite,0
629.1208,HW,PostFentonGoethite,0
363.141,HW,PostFentonGoethite,1592409
507.2083,HW,PostFentonGoethite,2536400.66666667
821.2208,HW,PostFentonGoethite,0
573.1461,HW,PostFentonGoethite,0
508.1307,HW,PostFentonGoethite,0
433.1101,HW,PostFentonGoethite,0
543.0628,HW,PostFentonGoethite,0
563.1287,HW,PostFentonGoethite,0
791.2099,HW,PostFentonGoethite,0
377.1567,HW,PostFentonGoethite,1967078.33333333
641.2299,HW,PostFentonGoethite,2219054
549.1672,HW,PostFentonGoethite,0
547.1879,HW,PostFentonGoethite,0
533.1149,HW,PostFentonGoethite,0
411.2422,HW,PostFentonGoethite,2267960
493.0869,HW,PostFentonGoethite,0
623.2345,HW,PostFentonGoethite,0
391.0994,HW,PostFentonGoethite,0
462.1253,HW,PostFentonGoethite,0
335.1347,HW,PostFentonGoethite,2122806.66666667
609.2553,HW,PostFentonGoethite,2230604.66666667
434.1417,HW,PostFentonGoethite,0
569.0784,HW,PostFentonGoethite,0
779.2098,HW,PostFentonGoethite,0
655.2093,HW,PostFentonGoethite,1705533.5
474.2204,HW,PostFentonGoethite,2277683.5
649.2197,HW,PostFentonGoethite,0
585.2554,HW,PostFentonGoethite,2046297.33333333
389.0395,HW,PostFentonGoethite,0
478.1203,HW,PostFentonGoethite,0
516.1946,HW,PostFentonGoethite,0
412.1249,HW,PostFentonGoethite,0
506.1628,HW,PostFentonGoethite,0
397.0048,HW,PostFentonGoethite,0
535.0975,HW,PostFentonGoethite,0
569.1835,HW,PostFentonGoethite,0
524.1257,HW,PostFentonGoethite,0
343.1147,HW,PostFentonGoethite,1695098
545.224,HW,PostFentonGoethite,0
533.1876,HW,PostFentonGoethite,0
633.2248,HW,PostFentonGoethite,1673320.5
504.1836,HW,PostFentonGoethite,0
511.0366,HW,PostFentonGoethite,0
382.1256,HW,PostFentonGoethite,1731483
319.1035,HW,PostFentonGoethite,0
385.1253,HW,PostFentonGoethite,1800033
572.1469,HW,PostFentonGoethite,0
581.1514,HW,PostFentonGoethite,0
765.2309,HW,PostFentonGoethite,0
723.2202,HW,PostFentonGoethite,0
555.0628,HW,PostFentonGoethite,0
430.1025,HW,PostFentonGoethite,0
434.1304,HW,PostFentonGoethite,0
565.1081,HW,PostFentonGoethite,0
685.2198,HW,PostFentonGoethite,0
336.0936,HW,PostFentonGoethite,0
474.184,HW,PostFentonGoethite,0
669.1884,HW,PostFentonGoethite,0
487.0941,HW,PostFentonGoethite,0
541.2138,HW,PostFentonGoethite,3246266.33333333
475.1681,HW,PostFentonGoethite,0
613.2139,HW,PostFentonGoethite,0
559.094,HW,PostFentonGoethite,0
307.067,HW,PostFentonGoethite,0
625.214,HW,PostFentonGoethite,0
446.0973,HW,PostFentonGoethite,0
499.0366,HW,PostFentonGoethite,0
388.0886,HW,PostFentonGoethite,0
521.1876,HW,PostFentonGoethite,0
553.1047,HW,PostFentonGoethite,0
460.1573,HW,PostFentonGoethite,0
532.2258,HW,PostFentonGoethite,0
395.1308,HW,PostFentonGoethite,0
420.1623,HW,PostFentonGoethite,0
449.0971,HW,PostFentonGoethite,0
426.1015,HW,PostFentonGoethite,0
395.0468,HW,PostFentonGoethite,0
465.1362,HW,PostFentonGoethite,0
583.1153,HW,PostFentonGoethite,0
493.0835,HW,PostFentonGoethite,0
554.1363,HW,PostFentonGoethite,0
519.0993,HW,PostFentonGoethite,0
557.0784,HW,PostFentonGoethite,0
419.1783,HW,PostFentonGoethite,0
557.1148,HW,PostFentonGoethite,0
457.026,HW,PostFentonGoethite,0
689.1418,HW,PostFentonGoethite,0
380.0835,HW,PostFentonGoethite,0
643.2455,HW,PostFentonGoethite,3277000.66666667
538.1778,HW,PostFentonGoethite,0
563.1466,HW,PostFentonGoethite,0
402.1042,HW,PostFentonGoethite,0
370.0991,HW,PostFentonGoethite,0
659.2405,HW,PostFentonGoethite,3530605.66666667
595.276,HW,PostFentonGoethite,2800821.66666667
398.1205,HW,PostFentonGoethite,0
515.089,HW,PostFentonGoethite,0
551.1288,HW,PostFentonGoethite,0
317.1242,HW,PostFentonGoethite,2686287.33333333
465.1726,HW,PostFentonGoethite,2515459
454.1566,HW,PostFentonGoethite,0
585.1825,HW,PostFentonGoethite,0
599.1982,HW,PostFentonGoethite,0
427.0729,HW,PostFentonGoethite,0
523.2032,HW,PostFentonGoethite,2269914.33333333
573.2189,HW,PostFentonGoethite,0
600.1781,HW,PostFentonGoethite,0
461.0971,HW,PostFentonGoethite,2499846
579.1237,HW,PostFentonGoethite,0
427.0154,HW,PostFentonGoethite,0
447.1733,HW,PostFentonGoethite,0
481.1675,HW,PostFentonGoethite,1847644.5
583.1305,HW,PostFentonGoethite,0
356.1099,HW,PostFentonGoethite,1546850
567.1931,HW,PostFentonGoethite,3091864.33333333
586.1625,HW,PostFentonGoethite,0
535.1339,HW,PostFentonGoethite,2231307.66666667
393.1152,HW,PostFentonGoethite,0
609.1672,HW,PostFentonGoethite,0
687.2355,HW,PostFentonGoethite,2625130.33333333
389.1566,HW,PostFentonGoethite,1999948.5
675.2354,HW,PostFentonGoethite,2950759
545.1876,HW,PostFentonGoethite,0
400.0885,HW,PostFentonGoethite,0
611.2711,HW,PostFentonGoethite,2047043
502.2153,HW,PostFentonGoethite,2833190.66666667
587.2346,HW,PostFentonGoethite,1597952.5
309.0827,HW,PostFentonGoethite,0
583.0941,HW,PostFentonGoethite,0
807.2415,HW,PostFentonGoethite,1963814
639.1416,HW,PostFentonGoethite,0
569.2087,HW,PostFentonGoethite,2884949.33333333
691.2303,HW,PostFentonGoethite,1934589.33333333
446.1416,HW,PostFentonGoethite,0
367.216,HW,PostFentonGoethite,2411495.33333333
761.1993,HW,PostFentonGoethite,0
598.1625,HW,PostFentonGoethite,0
559.1668,HW,PostFentonGoethite,0
362.1933,HW,PostFentonGoethite,0
557.0995,HW,PostFentonGoethite,0
449.2028,HW,PostFentonGoethite,3038278.66666667
421.2079,HW,PostFentonGoethite,3023152.33333333
559.2033,HW,PostFentonGoethite,0
619.2091,HW,PostFentonGoethite,0
793.2259,HW,PostFentonGoethite,0
601.2138,HW,PostFentonGoethite,0
571.1305,HW,PostFentonGoethite,0
487.2046,HW,PostFentonGoethite,2241387.66666667
479.1518,HW,PostFentonGoethite,0
611.1983,HW,PostFentonGoethite,0
535.1304,HW,PostFentonGoethite,0
545.1149,HW,PostFentonGoethite,0
404.1199,HW,PostFentonGoethite,1756722.66666667
537.1098,HW,PostFentonGoethite,0
370.078,HW,PostFentonGoethite,0
449.0606,HW,PostFentonGoethite,0
433.1465,HW,PostFentonGoethite,0
367.161,HW,PostFentonGoethite,3923925.33333333
503.1994,HW,PostFentonGoethite,1663560
717.1732,HW,PostFentonGoethite,0
451.182,HW,PostFentonGoethite,2477305
533.1512,HW,PostFentonGoethite,0
640.2207,HW,PostFentonGoethite,1826359.66666667
542.1363,HW,PostFentonGoethite,0
446.178,HW,PostFentonGoethite,1983347
545.0996,HW,PostFentonGoethite,1817083
360.0937,HW,PostFentonGoethite,0
366.1406,HW,PostFentonGoethite,0
317.0514,HW,PostFentonGoethite,0
371.1097,HW,PostFentonGoethite,0
557.2604,HW,PostFentonGoethite,2961058.33333333
533.1182,HW,PostFentonGoethite,1707691.66666667
543.1355,HW,PostFentonGoethite,0
551.1254,HW,PostFentonGoethite,0
597.1826,HW,PostFentonGoethite,0
761.2358,HW,PostFentonGoethite,0
519.1355,HW,PostFentonGoethite,0
545.1513,HW,PostFentonGoethite,0
521.1512,HW,PostFentonGoethite,0
611.2346,HW,PostFentonGoethite,1815620.66666667
417.0311,HW,PostFentonGoethite,0
374.1093,HW,PostFentonGoethite,0
443.3014,HW,PostFentonGoethite,2465972.5
481.1926,HW,PostFentonGoethite,3309833.66666667
387.0205,HW,PostFentonGoethite,0
372.0936,HW,PostFentonGoethite,0
701.2148,HW,PostFentonGoethite,0
449.1414,HW,PostFentonGoethite,1715694
484.1308,HW,PostFentonGoethite,0
376.1362,HW,PostFentonGoethite,0
635.2041,HW,PostFentonGoethite,0
538.1414,HW,PostFentonGoethite,0
352.0885,HW,PostFentonGoethite,0
557.2087,HW,PostFentonGoethite,3812686
469.0261,HW,PostFentonGoethite,0
476.1522,HW,PostFentonGoethite,0
436.1096,HW,PostFentonGoethite,0
595.1517,HW,PostFentonGoethite,0
572.1832,HW,PostFentonGoethite,0
556.1883,HW,PostFentonGoethite,1983843
475.2046,HW,PostFentonGoethite,1860657.5
463.0763,HW,PostFentonGoethite,0
531.1356,HW,PostFentonGoethite,0
451.073,HW,PostFentonGoethite,0
703.2303,HW,PostFentonGoethite,1855418
503.0679,HW,PostFentonGoethite,0
537.1825,HW,PostFentonGoethite,0
466.1202,HW,PostFentonGoethite,0
617.2299,HW,PostFentonGoethite,3102525.66666667
567.1203,HW,PostFentonGoethite,0
321.0463,HW,PostFentonGoethite,0
571.1669,HW,PostFentonGoethite,0
599.2346,HW,PostFentonGoethite,1636323.5
451.157,HW,PostFentonGoethite,0
362.1569,HW,PostFentonGoethite,0
378.1406,HW,PostFentonGoethite,2865338
517.1199,HW,PostFentonGoethite,0
577.1622,HW,PostFentonGoethite,0
531.2083,HW,PostFentonGoethite,0
583.1669,HW,PostFentonGoethite,0
517.0836,HW,PostFentonGoethite,0
589.1258,HW,PostFentonGoethite,0
359.0256,HW,PostFentonGoethite,0
507.0992,HW,PostFentonGoethite,0
503.2134,HW,PostFentonGoethite,2548894.33333333
515.1981,HW,PostFentonGoethite,2772170.66666667
387.1046,HW,PostFentonGoethite,0
531.0991,HW,PostFentonGoethite,0
529.229,HW,PostFentonGoethite,3228467.66666667
350.1093,HW,PostFentonGoethite,1989223.5
749.1995,HW,PostFentonGoethite,0
376.1249,HW,PostFentonGoethite,2036309.33333333
709.2045,HW,PostFentonGoethite,0
423.1257,HW,PostFentonGoethite,0
747.2201,HW,PostFentonGoethite,1730405
450.1253,HW,PostFentonGoethite,0
404.1311,HW,PostFentonGoethite,0
823.2363,HW,PostFentonGoethite,1632987
491.1043,HW,PostFentonGoethite,0
685.1834,HW,PostFentonGoethite,1836796.5
717.2096,HW,PostFentonGoethite,1702199.33333333
401.0937,HW,PostFentonGoethite,0
494.1515,HW,PostFentonGoethite,1725814
390.1042,HW,PostFentonGoethite,0
466.1566,HW,PostFentonGoethite,2349794.33333333
419.0467,HW,PostFentonGoethite,0
396.1512,HW,PostFentonGoethite,2060227
401.1202,HW,PostFentonGoethite,2065328
402.1154,HW,PostFentonGoethite,0
406.1355,HW,PostFentonGoethite,2821635.66666667
374.1933,HW,PostFentonGoethite,5897384
436.146,HW,PostFentonGoethite,1993973.66666667
473.2253,HW,PostFentonGoethite,2940160.33333333
349.1504,HW,PostFentonGoethite,3609223.33333333
505.1927,HW,PostFentonGoethite,2227084.33333333
392.0835,HW,PostFentonGoethite,0
403.147,HW,PostFentonGoethite,2437556.5
549.1132,HW,PostFentonGoethite,0
565.1411,HW,PostFentonGoethite,0
497.0784,HW,PostFentonGoethite,0
372.1049,HW,PostFentonGoethite,0
410.094,HW,PostFentonGoethite,0
495.2083,HW,PostFentonGoethite,2192448.66666667
539.1981,HW,PostFentonGoethite,2794344.33333333
387.1144,HW,PostFentonGoethite,0
531.1719,HW,PostFentonGoethite,0
597.2553,HW,PostFentonGoethite,2405285
751.2152,HW,PostFentonGoethite,0
521.1149,HW,PostFentonGoethite,0
391.1358,HW,PostFentonGoethite,3463340
553.1775,HW,PostFentonGoethite,2394010.33333333
585.219,HW,PostFentonGoethite,1772208.33333333
501.0522,HW,PostFentonGoethite,0
641.1934,HW,PostFentonGoethite,1774979.66666667
605.1934,HW,PostFentonGoethite,0
463.073,HW,PostFentonGoethite,0
375.1046,HW,PostFentonGoethite,0
511.2032,HW,PostFentonGoethite,4309075.33333333
517.1927,HW,PostFentonGoethite,0
519.172,HW,PostFentonGoethite,0
505.1563,HW,PostFentonGoethite,0
613.1259,HW,PostFentonGoethite,0
514.1413,HW,PostFentonGoethite,0
373.1253,HW,PostFentonGoethite,2509058.66666667
440.141,HW,PostFentonGoethite,0
420.1148,HW,PostFentonGoethite,0
417.1152,HW,PostFentonGoethite,0
537.1462,HW,PostFentonGoethite,1749351
421.1464,HW,PostFentonGoethite,4097585.66666667
373.0447,HW,PostFentonGoethite,0
517.1563,HW,PostFentonGoethite,0
490.1678,HW,PostFentonGoethite,0
569.1512,HW,PostFentonGoethite,0
763.215,HW,PostFentonGoethite,0
454.1202,HW,PostFentonGoethite,0
587.1102,HW,PostFentonGoethite,0
583.2397,HW,PostFentonGoethite,2901093
408.1511,HW,PostFentonGoethite,3304792.33333333
731.1888,HW,PostFentonGoethite,0
609.2189,HW,PostFentonGoethite,0
444.1623,HW,PostFentonGoethite,0
445.1576,HW,PostFentonGoethite,1826321
317.0878,HW,PostFentonGoethite,0
557.1512,HW,PostFentonGoethite,0
701.1784,HW,PostFentonGoethite,1792274
363.2025,HW,PostFentonGoethite,5432344
526.1777,HW,PostFentonGoethite,2926518.66666667
407.1672,HW,PostFentonGoethite,2664202
459.0417,HW,PostFentonGoethite,0
554.1727,HW,PostFentonGoethite,1681189.5
570.1676,HW,PostFentonGoethite,0
661.1469,HW,PostFentonGoethite,0
524.1621,HW,PostFentonGoethite,2081686.33333333
489.1838,HW,PostFentonGoethite,1878169
627.2143,HW,PostFentonGoethite,3029809
665.1783,HW,PostFentonGoethite,0
496.1308,HW,PostFentonGoethite,0
333.0463,HW,PostFentonGoethite,0
551.1618,HW,PostFentonGoethite,1788936.5
671.1677,HW,PostFentonGoethite,0
510.1464,HW,PostFentonGoethite,0
561.1308,HW,PostFentonGoethite,0
571.2033,HW,PostFentonGoethite,0
531.193,HW,PostFentonGoethite,0
416.1311,HW,PostFentonGoethite,0
601.1258,HW,PostFentonGoethite,0
421.0624,HW,PostFentonGoethite,0
409.0624,HW,PostFentonGoethite,0
368.1198,HW,PostFentonGoethite,0
611.1465,HW,PostFentonGoethite,1588442.5
412.1096,HW,PostFentonGoethite,0
439.073,HW,PostFentonGoethite,0
599.2193,HW,PostFentonGoethite,3938965.66666667
543.2084,HW,PostFentonGoethite,1876316.66666667
425.1664,HW,PostFentonGoethite,5166255.66666667
571.2396,HW,PostFentonGoethite,2645944
459.2097,HW,PostFentonGoethite,3317612
529.0835,HW,PostFentonGoethite,0
409.1715,HW,PostFentonGoethite,4780107
390.1518,HW,PostFentonGoethite,1814044.66666667
507.1719,HW,PostFentonGoethite,0
499.2032,HW,PostFentonGoethite,5506070.66666667
655.1729,HW,PostFentonGoethite,0
543.172,HW,PostFentonGoethite,0
493.1927,HW,PostFentonGoethite,2530479.33333333
589.1985,HW,PostFentonGoethite,2300054.33333333
595.2396,HW,PostFentonGoethite,2916365
341.0725,HW,PostFentonGoethite,0
353.1453,HW,PostFentonGoethite,4564827.33333333
526.1414,HW,PostFentonGoethite,0
597.2037,HW,PostFentonGoethite,2462632
430.1467,HW,PostFentonGoethite,0
503.1406,HW,PostFentonGoethite,0
611.183,HW,PostFentonGoethite,1967004.33333333
343.0307,HW,PostFentonGoethite,0
406.0991,HW,PostFentonGoethite,0
503.1043,HW,PostFentonGoethite,0
687.1627,HW,PostFentonGoethite,0
597.219,HW,PostFentonGoethite,1949777.66666667
631.1364,HW,PostFentonGoethite,0
480.1359,HW,PostFentonGoethite,0
364.0885,HW,PostFentonGoethite,0
695.1887,HW,PostFentonGoethite,0
379.0518,HW,PostFentonGoethite,0
418.1831,HW,PostFentonGoethite,2136406.66666667
557.1876,HW,PostFentonGoethite,0
447.0814,HW,PostFentonGoethite,0
533.1723,HW,PostFentonGoethite,0
629.2299,HW,PostFentonGoethite,4441508.33333333
361.0413,HW,PostFentonGoethite,0
399.1507,HW,PostFentonGoethite,0
482.1516,HW,PostFentonGoethite,2245396.66666667
469.2841,HW,PostFentonGoethite,4717882.66666667
339.0569,HW,PostFentonGoethite,0
389.0362,HW,PostFentonGoethite,0
581.1724,HW,PostFentonGoethite,2165445
452.1409,HW,PostFentonGoethite,2047063
374.1205,HW,PostFentonGoethite,0
457.3171,HW,PostFentonGoethite,2974032
435.1872,HW,PostFentonGoethite,3286080.66666667
405.1151,HW,PostFentonGoethite,0
479.177,HW,PostFentonGoethite,2726819.33333333
461.0573,HW,PostFentonGoethite,0
361.1253,HW,PostFentonGoethite,2429123
377.1202,HW,PostFentonGoethite,0
705.1732,HW,PostFentonGoethite,0
529.1563,HW,PostFentonGoethite,0
407.2286,HW,PostFentonGoethite,6411535.33333333
391.0518,HW,PostFentonGoethite,0
375.141,HW,PostFentonGoethite,3044474.66666667
362.1093,HW,PostFentonGoethite,2598918
461.1889,HW,PostFentonGoethite,2214315.66666667
485.279,HW,PostFentonGoethite,4674031.66666667
429.0311,HW,PostFentonGoethite,0
491.177,HW,PostFentonGoethite,2199841.33333333
339.1297,HW,PostFentonGoethite,2856574
376.0886,HW,PostFentonGoethite,0
621.1883,HW,PostFentonGoethite,0
643.1363,HW,PostFentonGoethite,0
432.1624,HW,PostFentonGoethite,1970635
625.1622,HW,PostFentonGoethite,2053999.33333333
418.1467,HW,PostFentonGoethite,0
651.199,HW,PostFentonGoethite,0
424.146,HW,PostFentonGoethite,2681475.33333333
509.1875,HW,PostFentonGoethite,2958183.66666667
581.136,HW,PostFentonGoethite,1680194.5
426.1253,HW,PostFentonGoethite,0
733.2047,HW,PostFentonGoethite,1954334.5
507.1355,HW,PostFentonGoethite,1950328.66666667
597.1309,HW,PostFentonGoethite,0
404.2038,HW,PostFentonGoethite,0
431.0865,HW,PostFentonGoethite,2884457.33333333
556.1518,HW,PostFentonGoethite,0
477.1614,HW,PostFentonGoethite,2198086.33333333
475.0729,HW,PostFentonGoethite,0
468.1359,HW,PostFentonGoethite,0
627.1415,HW,PostFentonGoethite,0
540.157,HW,PostFentonGoethite,0
375.0603,HW,PostFentonGoethite,0
569.224,HW,PostFentonGoethite,2940927.66666667
391.0552,HW,PostFentonGoethite,0
527.089,HW,PostFentonGoethite,2065688.5
645.2249,HW,PostFentonGoethite,4521490.66666667
605.1571,HW,PostFentonGoethite,0
419.0501,HW,PostFentonGoethite,0
528.157,HW,PostFentonGoethite,0
477.0886,HW,PostFentonGoethite,0
527.1981,HW,PostFentonGoethite,5337541
325.114,HW,PostFentonGoethite,0
569.1876,HW,PostFentonGoethite,0
481.0835,HW,PostFentonGoethite,0
417.1627,HW,PostFentonGoethite,3039062
399.078,HW,PostFentonGoethite,0
512.1621,HW,PostFentonGoethite,1785286.33333333
529.1927,HW,PostFentonGoethite,2088157.66666667
661.2196,HW,PostFentonGoethite,3165729
397.0624,HW,PostFentonGoethite,0
663.1626,HW,PostFentonGoethite,0
469.0835,HW,PostFentonGoethite,0
424.1097,HW,PostFentonGoethite,0
422.1304,HW,PostFentonGoethite,2223898
433.0624,HW,PostFentonGoethite,0
498.1464,HW,PostFentonGoethite,0
392.1198,HW,PostFentonGoethite,3304585
394.1355,HW,PostFentonGoethite,3468685.33333333
603.1414,HW,PostFentonGoethite,0
719.1889,HW,PostFentonGoethite,0
501.1824,HW,PostFentonGoethite,3110147.66666667
449.1664,HW,PostFentonGoethite,3183007
501.0886,HW,PostFentonGoethite,0
555.193,HW,PostFentonGoethite,3890209
319.067,HW,PostFentonGoethite,1519300
369.1402,HW,PostFentonGoethite,3049220.66666667
435.1257,HW,PostFentonGoethite,2804976.33333333
571.1152,HW,PostFentonGoethite,0
705.2096,HW,PostFentonGoethite,2364993
687.199,HW,PostFentonGoethite,2731285.33333333
433.0658,HW,PostFentonGoethite,0
635.1677,HW,PostFentonGoethite,0
673.1471,HW,PostFentonGoethite,2974473
525.1825,HW,PostFentonGoethite,4425468.66666667
333.0827,HW,PostFentonGoethite,1535043
382.1355,HW,PostFentonGoethite,1902637
463.1821,HW,PostFentonGoethite,4719781
643.2092,HW,PostFentonGoethite,3338099.66666667
489.1613,HW,PostFentonGoethite,1979374
633.1521,HW,PostFentonGoethite,0
404.1675,HW,PostFentonGoethite,2373602.66666667
515.177,HW,PostFentonGoethite,0
421.0657,HW,PostFentonGoethite,0
389.1203,HW,PostFentonGoethite,3709393
558.1675,HW,PostFentonGoethite,0
398.1304,HW,PostFentonGoethite,0
347.062,HW,PostFentonGoethite,0
401.0759,HW,PostFentonGoethite,3354537.33333333
509.1148,HW,PostFentonGoethite,0
415.1093,HW,PostFentonGoethite,0
542.1726,HW,PostFentonGoethite,1867508.5
517.1774,HW,PostFentonGoethite,0
693.1731,HW,PostFentonGoethite,0
707.1889,HW,PostFentonGoethite,0
435.078,HW,PostFentonGoethite,0
691.1575,HW,PostFentonGoethite,2330707
693.2094,HW,PostFentonGoethite,0
473.0573,HW,PostFentonGoethite,0
575.1829,HW,PostFentonGoethite,1660021
567.1567,HW,PostFentonGoethite,2793881.66666667
465.0886,HW,PostFentonGoethite,0
541.1047,HW,PostFentonGoethite,3564389.33333333
463.1457,HW,PostFentonGoethite,2218833.33333333
435.0814,HW,PostFentonGoethite,0
721.2044,HW,PostFentonGoethite,0
385.1351,HW,PostFentonGoethite,0
387.0603,HW,PostFentonGoethite,2006054.5
553.141,HW,PostFentonGoethite,1769370.33333333
335.0984,HW,PostFentonGoethite,2753240.33333333
657.152,HW,PostFentonGoethite,2381157.66666667
525.1097,HW,PostFentonGoethite,0
447.078,HW,PostFentonGoethite,0
